X,Y,OBJECTID_1,OBJECTID,CODIGO,CENTRO,DIRECCION,DISTRITO,TX_DISTRIT,ARCOS,CAPACIDAD,MODELO,TITULAR,ESTADO,OBSERVACIO,FOTO,FECHA_FOTO,FUENTE_FOT,FUENTE,ID_INFORMO,ID_OBRAS,CODIGO_GEN,ELIMINADO,enplanos,CMUN,CPROV,ESTACION,SENALIZ,LOCAL_ID,Count_
439685.3085,4470325.1912,1024,1142,PBI_12039,Zona estancial,"Av. Rafaela Ybarra, 43",12,USERA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_12039.jpg,2010/09/12 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
438931.1561,4474727.36,1025,1144,PBI_09073,"Intercambiador ""Príncipe Pío""",Paseo La Florida,09,MONCLOA-ARAVACA,45,45,5, , , ,PBI_09073.jpg,2010/09/18 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
436130.3074,4473275.7189,1026,1145,PBI_09074,"Metro ""Batán""",Paseo de la Venta,09,MONCLOA-ARAVACA,6,12,1,AYUNTAMIENTO MADRID, , ,PBI_09074.jpg,2010/09/18 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
438690.4184,4473273.2303,1027,1171,PBI_10007,Madrid Río,"Av. del Manzanares, 22",10,LATINA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_10007.jpg,2011/01/04 00:00:00+00,Central de Movilidad,INFORMOMADRID,335,0,0,10,1,079,28,,,,1
438615.2262,4473062.9362,1028,1174,PBI_10004,Madrid Río,"San Conrado, 2",10,LATINA,9,18,1,AYUNTAMIENTO MADRID, , ,PBI_10004.jpg,2011/01/02 00:00:00+00,Central de Movilidad,INFORMOMADRID,332,0,0,10,1,079,28,,,,1
438608.2152,4472911.3897,1029,1175,PBI_11005,"Cementerio ""La Sacramental San Justo Pastor""","San Ambrosio, 3",11,CARABANCHEL,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_11005.jpg,2011/01/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,336,0,0,10,1,079,28,,,,1
438535.3535,4472767.0278,1030,1176,PBI_11053,Instalaciones Deportivas,Paseo Ermita del Santo,11,CARABANCHEL,6,12,1,AYUNTAMIENTO MADRID, , ,PBI_11053.jpg,2011/01/13 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,1,079,28,,,,1
438643.6076,4472611.1118,1031,1178,PBI_11006,Madrid Río,"San Dámaso, 2",11,CARABANCHEL,6,12,1,AYUNTAMIENTO MADRID, , ,PBI_11006.jpg,2011/01/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,337,0,0,10,1,079,28,,,,1
438807.1034,4472375.9413,1032,1181,PBI_11050,Madrid Río,San Cándido,11,CARABANCHEL,3,6,1,AYUNTAMIENTO MADRID, , ,PBI_11050.jpg,2010/10/06 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,1,079,28,,,,1
438811.8088,4472372.534,1033,1182,PBI_11057,Madrid Río,San Cándido,11,CARABANCHEL,2,4,1,AYUNTAMIENTO MADRID, , ,PBI_11057.jpg,2010/10/06 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,1,079,28,,,,1
438930.0271,4472303.6061,1034,1183,PBI_11007,Madrid Río,"San Illán, 104",11,CARABANCHEL,6,12,1,AYUNTAMIENTO MADRID, , ,PBI_11007.jpg,2010/10/05 00:00:00+00,Central de Movilidad,INFORMOMADRID,338,0,0,10,1,079,28,,,,1
439685.0732,4471990.7142,1035,1184,PBI_11058,Madrid Río,Tomasa Ruíz,11,CARABANCHEL,3,6,1,AYUNTAMIENTO MADRID, , ,PBI_11058.jpg,2011/01/13 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,1,079,28,,,,1
439690.3351,4471987.3417,1036,1185,PBI_11059,Madrid Río,Tomasa Ruíz,11,CARABANCHEL,3,6,1,AYUNTAMIENTO MADRID, , ,PBI_11059.jpg,2011/01/13 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,1,079,28,,,,1
439811.7681,4471927.1511,1037,1186,PBI_11060,Madrid Río,Esteban Arteaga,11,CARABANCHEL,3,6,1,AYUNTAMIENTO MADRID, , ,PBI_11060.jpg,2011/01/13 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,1,079,28,,,,1
439941.8295,4471879.7911,1038,1187,PBI_11061,Madrid Río,San Delfín,11,CARABANCHEL,3,6,1,AYUNTAMIENTO MADRID, , ,PBI_11061.jpg,2011/01/13 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,1,079,28,,,,1
440085.2701,4471815.9093,1039,1189,PBI_11063,Instalaciones Deportivas,Av. Manzanares,11,CARABANCHEL,17,34,1,AYUNTAMIENTO MADRID, , ,PBI_11063.jpg,2011/01/13 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,1,079,28,,,,1
440414.3909,4471537.4949,1040,1190,PBI_12040,Madrid Río,Eugenio Caxes,12,USERA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_12040.jpg,2011/01/13 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,1,079,28,,,,1
440420.6719,4471531.6388,1041,1191,PBI_12041,Madrid Río,Eugenio Caxes,12,USERA,3,6,1,AYUNTAMIENTO MADRID, , ,PBI_12041.jpg,2011/01/13 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,1,079,28,,,,1
440567.1923,4471315.0223,1042,1192,PBI_12042,Madrid Río,San Zacarías,12,USERA,2,4,1,AYUNTAMIENTO MADRID, , ,PBI_12042.jpg,2011/01/13 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,1,079,28,,,,1
440571.5385,4471307.6462,1043,1193,PBI_12043,Madrid Río,San Zacarías,12,USERA,3,6,1,AYUNTAMIENTO MADRID, , ,PBI_12043.jpg,2011/01/13 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,1,079,28,,,,1
440669.3399,4471136.4457,1044,1194,PBI_12006,Madrid Río,"Av. Manzanares, 220",12,USERA,16,32,1,AYUNTAMIENTO MADRID, , ,PBI_12006.jpg,2011/01/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,267,0,0,10,1,079,28,,,,1
439554.0039,4472294.398,1045,1209,PBI_02062,Madrid Río,Juego Infantil,02,ARGANZUELA,4,8,1,AYUNTAMIENTO MADRID, , ,PBI_02062.jpg,2011/06/16 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,-1,079,28,,,,1
439694.1475,4472179.4767,1046,1210,PBI_02063,Madrid Río,Toboganes,02,ARGANZUELA,7,14,1,AYUNTAMIENTO MADRID, , ,PBI_02063.jpg,2011/06/16 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,-1,079,28,,,,1
439687.144,4472124.2781,1047,1211,PBI_02064,Madrid Río,Playas,02,ARGANZUELA,12,24,1,AYUNTAMIENTO MADRID, , ,PBI_02064.jpg,2011/06/16 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,-1,079,28,,,,1
445659.8137,4480613.9639,1048,1149,PBI_16074,"Centro de Educación Para Mayores ""Hortaleza""",Mar Amarillo,16,HORTALEZA,5,5,5,AYUNTAMIENTO MADRID, , ,PBI_16074.jpg,2010/09/22 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
445316.9895,4480710.5772,1049,1150,PBI_16075,"Centro Cultural ""Huerta de la Salud""","Mar de las Antillas, 8",16,HORTALEZA,5,5,6,AYUNTAMIENTO MADRID, , ,PBI_16075.jpg,2010/09/22 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
445183.4981,4480751.7096,1050,1151,PBI_16076,"Centro Cultural ""Huerta de la Salud""",Mar de las Antillas,16,HORTALEZA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_16076.jpg,2010/09/22 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
438984.3164,4476318.596,1051,1152,PBI_09020,"Intercambiador ""Moncloa""",Plaza de la Moncloa,09,MONCLOA-ARAVACA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_09020.jpg,2010/09/22 00:00:00+00,Central de Movilidad,INFORMOMADRID,306,343,1,0,1,079,28,,,,1
442172.6494,4475036.3743,1052,1153,PBI_04037,Castelló,"Castelló, 18",04,SALAMANCA,3,6,2,AYUNTAMIENTO MADRID,1,1 arco doblado,PBI_04037.jpg,2011/01/02 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
442065.8058,4475047.4617,1053,1154,PBI_04038,Núñez de Balboa,"Núñez de Balboa, 20",04,SALAMANCA,2,4,2,AYUNTAMIENTO MADRID, , ,PBI_04038.jpg,2011/01/02 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
442061.7739,4474978.9206,1054,1155,PBI_04039,Núñez de Balboa,"Núñez de Balboa, 16",04,SALAMANCA,3,6,2,AYUNTAMIENTO MADRID, , ,PBI_04039.jpg,2011/01/02 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
444163.1481,4477749.4917,1055,1147,PBI_15048,"Centro Deportivo Municipal ""San Juan Bautista""",Treviana,15,CIUDAD LINEAL,3,6,1,AYUNTAMIENTO MADRID, , ,PBI_15048.jpg,2010/09/22 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
444405.7321,4477390.7785,1056,1148,PBI_15049,Pricewaterhousecoopers,Torrelaguna,15,CIUDAD LINEAL,10,10,8, , , ,PBI_15049.jpg,2010/09/22 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
437141.3206,4468581.492,1057,1230,PBI_11066,"Polideportivo ""Francisco Fernández Ochoa""",Catorce Olivas,11,CARABANCHEL,14,14,8, , , ,PBI_11066.jpg,2010/10/25 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
437510.5662,4477627.8364,1058,1231,PBI_09081,"Facultad ""Veterinaria""","Ctra. Ciudad Universitaria, s/n",09,MONCLOA-ARAVACA,12,12,8, ,1,Deteriorado,PBI_09081.jpg,,Pedalibre,DG PLANIFICACION _ 2,0,850,1,0,1,079,28,,,,1
437391.447,4475935.3586,1059,1156,PBI_09076,"Pasarela M-30 (Poilideportivo ""José María Cajigal"")",Anillo Verde Ciclista,09,MONCLOA-ARAVACA,6,12,1,AYUNTAMIENTO MADRID, , ,PBI_09076.jpg,2011/01/19 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,1,079,28,,,,1
437507.2683,4475960.7045,1060,1157,PBI_09077,"Poilideportivo ""José María Cajigal""","Santa Pola, 22",09,MONCLOA-ARAVACA,6,12,1,AYUNTAMIENTO MADRID, , ,PBI_09077.jpg,2011/01/19 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,1,079,28,,,,1
437511.778,4475985.0366,1061,1158,PBI_09010,"Poilideportivo ""José María Cajigal""","Santa Pola, 22",09,MONCLOA-ARAVACA,6,12,1,AYUNTAMIENTO MADRID, , ,PBI_09010.jpg,2011/01/19 00:00:00+00,Central de Movilidad,INFORMOMADRID,330,340,0,10,1,079,28,,,,1
438626.0816,4473658.2025,1062,1166,PBI_10058,CEIP Ermita del Santo,"Paseo Ermita del Santo,18",10,LATINA,6,12,1,AYUNTAMIENTO MADRID, , ,PBI_10058.jpg,2011/01/04 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,1,079,28,,,,1
438625.3418,4473634.6504,1063,1167,PBI_10003,Madrid Río,"Paseo Ermita del Santo, 18",10,LATINA,7,14,1,AYUNTAMIENTO MADRID, , ,PBI_10003.jpg,2011/01/04 00:00:00+00,Central de Movilidad,INFORMOMADRID,331,0,0,10,1,079,28,,,,1
438685.9325,4473359.1234,1064,1168,PBI_10059,Madrid Río,Daimiel,10,LATINA,3,6,1,AYUNTAMIENTO MADRID, , ,PBI_10059.jpg,2011/01/04 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,1,079,28,,,,1
438684.7176,4473353.7079,1065,1169,PBI_10060,Madrid Río,Daimiel,10,LATINA,3,6,1,AYUNTAMIENTO MADRID, , ,PBI_10060.jpg,2011/01/04 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,1,079,28,,,,1
438651.9217,4473284.5507,1066,1170,PBI_10006,"Fundación ""San Bernardo""",San Galo,10,LATINA,11,22,1,AYUNTAMIENTO MADRID, , ,PBI_10006.jpg,2011/01/04 00:00:00+00,Central de Movilidad,INFORMOMADRID,334,0,0,10,1,079,28,,,,1
441541.7734,4489007.4421,1067,1233,PBI_08090,"UAM Centro Biología Molecular ""Severo Ochoa""","Nicolás Cabrera, 1",08,FUENCARRAL-EL PARDO,12,24,1,UAM, , ,PBI_08090.jpg,2010/11/11 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
441683.0043,4488887.9391,1068,1234,PBI_08091,Parque Científico de Madrid,"Faraday, 7",08,FUENCARRAL-EL PARDO,24,24,8,UAM, , ,PBI_08091.jpg,2010/11/11 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
441714.238,4488866.2112,1069,1235,PBI_08092,Carril Bici UAM,"Faraday, 7",08,FUENCARRAL-EL PARDO,4,8,3,UAM, , ,PBI_08092.jpg,2010/11/11 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
441776.7055,4488921.8888,1070,1236,PBI_08093,Instituto Madrileño Estudios Avanzados Nanotecnología,Nicolás Cabrera,08,FUENCARRAL-EL PARDO,4,8,3,UAM, , ,PBI_08093.jpg,2010/11/11 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
441767.1995,4488961.2704,1071,1237,PBI_08094,Carril Bici UAM,Nicolás Cabrera,08,FUENCARRAL-EL PARDO,8,16,3,UAM, , ,PBI_08094.jpg,2010/11/11 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
441447.9685,4488689.736,1072,1238,PBI_08095,"UAM ""Escuela Politécnica Superior""",Francisco Tomás y Valiente,08,FUENCARRAL-EL PARDO,4,8,1,UAM, , ,PBI_08095.jpg,2010/11/11 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
441505.149,4488174.042,1073,1239,PBI_08096,"UAM ""Facultad de Ciencias Jurídicas Económicas y Políticas""",Sor Juana Inés de la Cruz,08,FUENCARRAL-EL PARDO,4,8,1,UAM, , ,PBI_08096.jpg,2010/11/11 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
441559.435,4488401.3826,1074,1240,PBI_08097,Centro Nacional de Biotecnología,Darwin,08,FUENCARRAL-EL PARDO,6,6,8,UAM, , ,PBI_08097.jpg,2010/11/11 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
446889.6147,4481552.1048,1075,1251,PBI_16077,Valdebebas, ,16,HORTALEZA,4,8,1,AYUNTAMIENTO MADRID, , ,PBI_16077.jpg,2010/11/25 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
446670.5958,4481312.6265,1076,1252,PBI_16078,Valdebebas, ,16,HORTALEZA,3,6,1,AYUNTAMIENTO MADRID, , ,PBI_16078.jpg,2010/11/25 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
446351.3236,4481848.5861,1077,1253,PBI_16079,Valdebebas, ,16,HORTALEZA,3,6,1,AYUNTAMIENTO MADRID, , ,PBI_16079.jpg,2010/11/25 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
446983.0777,4481354.4297,1078,1254,PBI_16080,Valdebebas, ,16,HORTALEZA,4,8,1,AYUNTAMIENTO MADRID, , ,PBI_16080.jpg,2010/11/25 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
442577.5648,4476582.9614,1079,1256,PBI_05063,"Intercambiador ""Avenida de América""","Av. América, 7",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05063.jpg,2011/01/02 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
439837.6128,4474591.9281,1080,1257,PBI_01066,Cuesta de Santo Domingo,Cuesta de Santo Domingo,01,CENTRO,4,8,1,AYUNTAMIENTO MADRID, , ,PBI_01066.jpg,2011/01/04 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
438863.1654,4473524.8613,1081,1258,PBI_02033,"Colegio Público ""Marqués de Marcenado""","Linneo, 31",02,ARGANZUELA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_02032.jpg,2011/01/04 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,55,1,0,1,079,28,,,,1
441792.6876,4475176.4082,1082,1260,PBI_04040,"Instituto ""Beatriz Galindo""","Goya, 10",04,SALAMANCA,2,4,1,AYUNTAMIENTO MADRID, , ,PBI_04040.jpg,2011/01/06 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
441271.9089,4477924.1685,1083,1261,PBI_06046,AZCA,Plaza de Carlos Trías Bertrán,06,TETUAN,15,15,8, , , ,PBI_06046.jpg,2011/01/08 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
438880.0012,4478036.5166,1084,1276,PBI_09087,"Biblioteca ""Bernardo de la Torre Rojas""",Camino de las Moreras,09,MONCLOA-ARAVACA,3,6,3, , , ,PBI_09087.jpg,2011/01/24 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
438703.0108,4478160.0098,1085,1277,PBI_09088,"ETSI ""Montes"" - Selvicultura y Repoblaciones Forestales",Camino de las Moreras,09,MONCLOA-ARAVACA,6,6,8, , , ,PBI_09088.jpg,2011/01/24 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
438482.5038,4477454.9568,1086,1278,PBI_09089,"Facultad ""Farmacia""","Av. Complutense, s.n.",09,MONCLOA-ARAVACA,6,6,8, , , ,PBI_09089.jpg,2011/01/24 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
438397.8328,4477404.512,1087,1279,PBI_09090,"Facultad ""Farmacia""","Av. Complutense, s.n.",09,MONCLOA-ARAVACA,6,6,8, , , ,PBI_09090.jpg,2011/01/24 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
438356.5184,4477265.225,1088,1280,PBI_09091,"Metro ""Ciudad Universitaria""","Av. Complutense, s.n.",09,MONCLOA-ARAVACA,6,12,1,AYUNTAMIENTO MADRID, , ,PBI_09091.jpg,2011/01/24 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
438536.9846,4477297.1012,1089,1281,PBI_09092,"Facultad ""Medicina""","Av. Complutense, s.n.",09,MONCLOA-ARAVACA,35,35,8, , , ,PBI_09092.jpg,2011/01/24 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
438540.5353,4477271.1076,1090,1282,PBI_09093,"Facultad ""Medicina""","Av. Complutense, s.n.",09,MONCLOA-ARAVACA,35,35,8, , , ,PBI_09093.jpg,2011/01/24 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
437796.3773,4477834.095,1091,1283,PBI_09094,"Biblioteca ""María Zambrano""","Av. Complutense, s.n.",09,MONCLOA-ARAVACA,20,20,5, , , ,PBI_09094.jpg,2011/01/24 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
438320.323,4477722.8678,1092,1284,PBI_09095,Jardín Botánico Universidad Complutense,Av. Complutense - José Antonio Novais,09,MONCLOA-ARAVACA,6,12,1,AYUNTAMIENTO MADRID, , ,PBI_09095.jpg,2011/01/24 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
438327.4429,4477733.6434,1093,1285,PBI_09096,Jardín Botánico Universidad Complutense,Av. Complutense - José Antonio Novais,09,MONCLOA-ARAVACA,6,12,1,AYUNTAMIENTO MADRID, , ,PBI_09096.jpg,2011/01/24 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
438346.364,4477755.9932,1094,1286,PBI_09097,Jardín Botánico Universidad Complutense,Av. Complutense - José Antonio Novais,09,MONCLOA-ARAVACA,25,25,5, , , ,PBI_09097.jpg,2011/01/24 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
438421.1926,4476855.266,1095,1287,PBI_09098,Plaza del Cardenal Cisneros,Plaza del Cardenal Cisneros,09,MONCLOA-ARAVACA,5,10,1,AYUNTAMIENTO MADRID,2,Falta la señal,PBI_09098.jpg,2011/01/24 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
438744.2024,4472877.5314,1096,1264,PBI_02070,Jardines del Maestro Padilla,Paseo Virgen del Puerto,02,ARGANZUELA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_02070.jpg,2011/01/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,0,0,1,0,1,079,28,,,,1
438752.9396,4472784.3339,1097,1265,PBI_02071,Estadio Vicente Calderón,Paseo Virgen del Puerto,02,ARGANZUELA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_02071.jpg,2011/01/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,0,0,1,0,1,079,28,,,,1
441560.8543,4470700.11,1098,1262,PBI_02068,Parque del Manzanares,Embajadores,02,ARGANZUELA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_02068.jpg,2011/01/13 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,10,1,079,28,,,,1
441405.2786,4470684.6073,1099,1263,PBI_02069,Parque del Manzanares,Embajadores,02,ARGANZUELA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_02069.jpg,2011/01/13 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,10,1,079,28,,,,1
437512.6778,4475978.4996,1100,1266,PBI_09082,"Poilideportivo ""José María Cajigal""","Santa Pola, 22",09,MONCLOA-ARAVACA,6,12,1, , , ,PBI_09082.jpg,2011/01/19 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
437614.7038,4476875.823,1101,1267,PBI_09083,Residencia Joaquín Blume,"Pintor el Greco, s/n",09,MONCLOA-ARAVACA,10,10,8, , , ,PBI_09083.jpg,2011/01/19 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
437628.635,4476859.8022,1102,1268,PBI_09084,Residencia Joaquín Blume,"Pintor el Greco, s/n",09,MONCLOA-ARAVACA,5,5,8, , , ,PBI_09084.jpg,2011/01/19 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
435025.3702,4468846.5445,1103,1290,PBI_10063,McDonald's,Av. de la Peseta,10,LATINA,3,3,8,AYUNTAMIENTO MADRID, , ,PBI_10063.jpg,2011/01/29 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
440114.4489,4481191.4453,1104,1293,PBI_08098,"Centro Comercial ""La Vaguada""","Av. Monforte de Lemos, 32",08,FUENCARRAL-EL PARDO,5,10,3, , , ,PBI_08098.jpg,2011/01/31 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
440245.0304,4480306.4908,1105,1294,PBI_06048,"Parque ""Agustín Rodríguez Sahagún""",Paseo de la Dirección,06,TETUAN,5,5,5,AYUNTAMIENTO MADRID, , ,PBI_06048.jpg,2011/01/31 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
443580.1008,4485112.0375,1106,1295,PBI_08099,"Complejo Empresarial ""Ciudad de Telefónica""",Portico de la Gloria,08,FUENCARRAL-EL PARDO,10,10,8, , , ,PBI_08099.jpg,2011/02/06 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
443749.2951,4485298.4227,1107,1296,PBI_08100,"Complejo Empresarial ""Ciudad de Telefónica""",Ronda de la Comunicación,08,FUENCARRAL-EL PARDO,10,10,8, , , ,PBI_08100.jpg,2011/02/03 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
444009.8726,4485050.5123,1108,1297,PBI_08101,"Complejo Empresarial ""Ciudad de Telefónica""",Ronda de la Comunicación,08,FUENCARRAL-EL PARDO,10,10,8, , , ,PBI_08101.jpg,2011/02/03 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
443862.393,4484884.0322,1109,1298,PBI_08102,"Complejo Empresarial ""Ciudad de Telefónica""",Portico de la Gloria,08,FUENCARRAL-EL PARDO,10,10,8, , , ,PBI_08102.jpg,2011/02/06 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
437429.3885,4478067.1674,1110,1365,PBI_09099,"Facultad ""Informática UNED""",Juan del Risco,09,MONCLOA-ARAVACA,3,6,1, , , ,PBI_09099.jpg,2011/02/13 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
437532.1453,4478162.8617,1111,1366,PBI_09100,"Facultad ""Psicología UNED""",Juan del Risco,09,MONCLOA-ARAVACA,5,10,1, , , ,PBI_09100.jpg,2011/02/13 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
437717.9939,4478320.3206,1112,1367,PBI_09101,"Facultad ""Informática""","Av. Complutense, s.n.",09,MONCLOA-ARAVACA,48,48,8, , , ,PBI_09101.jpg,2011/02/13 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
441908.7202,4484033.3045,1113,1368,PBI_08103,"Restaurante ""El Ninot""",Nuestra Señora de Valverde,08,FUENCARRAL-EL PARDO,3,6,3, , , ,PBI_08103.jpg,2011/02/12 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
440226.7755,4480224.4144,1114,1369,PBI_06051,"Parque ""Agustín Rodríguez Sahagún""",Paseo de la Dirección,06,TETUAN,5,5,5,AYUNTAMIENTO MADRID, , ,PBI_06051.jpg,2011/02/12 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
